id,pnr,pasajero_id,vuelo_id,asiento,estado_ticket,fecha_emision
9548,R55MOI,406,69,17C,CONFIRMADO,2025-10-20 15:24:53
9549,YALFB4,489,69,20E,CONFIRMADO,2025-11-01 22:24:53
9550,0MVIQV,416,69,12A,CONFIRMADO,2025-11-09 15:24:53
9551,06M5VG,359,69,1E,CONFIRMADO,2025-10-31 16:24:53
9552,KR8RH7,273,69,10A,CONFIRMADO,2025-10-21 00:24:53
9553,Q3MYUQ,393,69,19A,CONFIRMADO,2025-10-27 17:24:53
9554,G2ZFCF,251,69,21A,EMITIDO,2025-10-21 01:24:53
9555,0NAS3G,18,69,26C,CONFIRMADO,2025-10-31 00:24:53
9556,8ZWW2Z,38,69,4F,CONFIRMADO,2025-10-27 05:24:53
9557,G3Z346,23,69,4B,CONFIRMADO,2025-10-20 00:24:53
9558,54OBH6,104,69,2C,CONFIRMADO,2025-10-18 12:24:53
9559,4YVCMP,127,69,1D,CONFIRMADO,2025-10-15 11:24:53
9560,M4B9AO,87,69,25F,CONFIRMADO,2025-10-19 14:24:53
9561,Q96CGJ,256,69,4D,CONFIRMADO,2025-11-01 10:24:53
9562,62IGRN,91,69,14C,CONFIRMADO,2025-10-26 15:24:53
9563,ONF8RB,279,69,10C,CONFIRMADO,2025-10-17 19:24:53
9564,XG03PR,479,69,21C,CONFIRMADO,2025-10-25 18:24:53
9565,VLKVTQ,459,69,10F,EMITIDO,2025-10-24 22:24:53
9566,ZTQP8Y,43,69,3A,CONFIRMADO,2025-10-25 06:24:53
9567,Z6159N,230,69,18C,CONFIRMADO,2025-10-30 06:24:53
9568,ROYFW2,408,69,17B,CONFIRMADO,2025-11-05 18:24:53
9569,E9AJN4,417,69,9A,CONFIRMADO,2025-11-10 03:24:53
9570,WRKD6H,317,69,25D,CANCELADO,2025-10-27 05:24:53
9571,0PPM5K,469,69,7C,CONFIRMADO,2025-10-20 20:24:53
9572,0WJMMI,191,69,18A,CONFIRMADO,2025-10-29 07:24:53
9573,ZOZZZ6,338,69,12F,CONFIRMADO,2025-11-02 12:24:53
9574,JPNCJX,328,69,22F,EMITIDO,2025-11-04 04:24:53
9575,RGEIXI,183,69,21D,EMITIDO,2025-11-11 12:24:53
9576,011PX3,333,69,28C,CONFIRMADO,2025-11-11 23:24:53
9577,NWL7GI,154,69,26D,CONFIRMADO,2025-11-03 06:24:53
9578,LWVI5W,241,69,1F,CONFIRMADO,2025-11-12 05:24:53
9579,0ML723,449,69,12E,CONFIRMADO,2025-11-03 22:24:53
9580,QXJJ00,174,69,12B,CONFIRMADO,2025-11-14 00:24:53
9581,L8JGY9,70,69,18F,CONFIRMADO,2025-11-02 15:24:53
9582,HOQ4WQ,431,69,14F,CONFIRMADO,2025-11-05 16:24:53
9583,FVLAFQ,231,69,28E,EMITIDO,2025-10-25 20:24:53
9584,QP1WYV,299,69,10E,EMITIDO,2025-10-21 17:24:53
9585,6SJ4UD,97,69,5E,EMITIDO,2025-11-06 03:24:53
9586,C6BPE6,165,69,9E,CANCELADO,2025-10-19 17:24:53
9587,Y03RPI,351,69,20B,CONFIRMADO,2025-10-19 09:24:53
9588,E5LD1Y,56,69,25A,CONFIRMADO,2025-11-01 02:24:53
9589,O03ZQK,120,69,4A,EMITIDO,2025-11-05 19:24:53
9590,DCPI4C,341,69,16F,CONFIRMADO,2025-11-10 01:24:53
9591,TP2B7R,247,69,9D,EMITIDO,2025-10-25 23:24:53
9592,VF7EWH,128,69,27E,CONFIRMADO,2025-10-18 20:24:53
9593,HXG1H4,186,69,26F,CONFIRMADO,2025-11-08 01:24:53
9594,64MSA7,375,69,13B,CONFIRMADO,2025-10-15 15:24:53
9595,X9QTOY,14,69,6E,CONFIRMADO,2025-11-02 04:24:53
9596,9JMIER,491,69,7F,CONFIRMADO,2025-10-31 23:24:53
9597,XESENV,382,69,12C,CONFIRMADO,2025-10-30 21:24:53
9598,UPKTBL,118,69,9B,CONFIRMADO,2025-11-07 14:24:53
9599,3CE4EG,187,69,25C,CONFIRMADO,2025-10-21 09:24:53
9600,BR9021,15,69,28F,CONFIRMADO,2025-10-30 18:24:53
9601,SNDH8D,141,69,14E,CONFIRMADO,2025-10-19 08:24:53
9602,5ID7FF,161,69,7D,CONFIRMADO,2025-10-27 21:24:53
9603,HGTCIR,272,69,24F,CONFIRMADO,2025-11-06 05:24:53
9604,GV2080,484,69,7B,EMITIDO,2025-11-13 07:24:53
9605,BVPZB5,349,69,14A,CONFIRMADO,2025-10-30 06:24:53
9606,4R8VYD,313,69,19D,CANCELADO,2025-10-18 23:24:53
9607,EUPFN7,474,69,27A,CONFIRMADO,2025-10-25 11:24:53
9608,2RXCT3,310,69,13C,CONFIRMADO,2025-10-25 09:24:53
9609,4LL740,58,69,23F,CONFIRMADO,2025-10-27 14:24:53
9610,NNQ0WT,285,69,11D,EMITIDO,2025-10-17 03:24:53
9611,KM6NJL,240,69,15A,CONFIRMADO,2025-10-30 04:24:53
9612,MM8555,379,69,25E,CONFIRMADO,2025-10-31 04:24:53
9613,9ZRRQH,345,69,3F,CONFIRMADO,2025-11-13 21:24:53
9614,3VXFUP,169,69,3D,CONFIRMADO,2025-10-20 17:24:53
9615,PV3NQR,396,69,24B,CONFIRMADO,2025-10-21 03:24:53
9616,PTUERE,136,69,17E,CONFIRMADO,2025-11-12 07:24:53
9617,4WBN7Y,11,69,20C,CANCELADO,2025-10-31 00:24:53
9618,DAWHM9,201,69,8D,CONFIRMADO,2025-10-20 12:24:53
9619,MIHJOX,160,69,1C,CONFIRMADO,2025-10-26 01:24:53
9620,FA8E3D,270,69,8C,EMITIDO,2025-10-20 12:24:53
9621,298ZX3,41,69,19B,EMITIDO,2025-10-20 04:24:53
9622,QQ7FRE,113,69,22C,CONFIRMADO,2025-10-21 13:24:53
9623,XHNBCG,258,69,3E,CONFIRMADO,2025-11-12 11:24:53
9624,76UT7G,206,69,15C,CONFIRMADO,2025-11-05 18:24:53
9625,HPREJO,499,69,11E,CONFIRMADO,2025-10-16 18:24:53
9626,5R5XRB,268,69,12D,EMITIDO,2025-11-07 21:24:53
9627,33SROU,316,69,1A,CONFIRMADO,2025-10-15 12:24:53
9628,Z4H7EG,82,69,19E,CONFIRMADO,2025-10-17 13:24:53
9629,UJY778,498,69,6F,CONFIRMADO,2025-10-30 23:24:53
9630,AVFAA8,103,69,10D,CONFIRMADO,2025-11-09 03:24:53
9631,8CP3ZG,290,69,14B,CONFIRMADO,2025-10-29 12:24:53
9632,RQSCG8,304,69,27C,CONFIRMADO,2025-10-29 05:24:53
9633,B25ZEC,473,69,22D,CONFIRMADO,2025-10-26 21:24:53
9634,1A36M7,217,69,20D,EMITIDO,2025-10-21 12:24:53
9635,ISEUVD,269,69,19C,EMITIDO,2025-11-13 09:24:53
9636,PL5HR3,435,69,3B,EMITIDO,2025-10-25 05:24:53
9637,QXZ0SN,19,69,11B,CONFIRMADO,2025-10-30 21:24:53
9638,6KWIU8,444,69,8F,CONFIRMADO,2025-11-05 19:24:53
9639,UUMT9W,441,69,17D,CONFIRMADO,2025-10-19 12:24:53
9640,1FG6LY,415,69,15D,CONFIRMADO,2025-11-08 05:24:53
9641,7HYWN7,289,69,13F,EMITIDO,2025-10-23 05:24:53
9642,V6L80H,148,69,5D,EMITIDO,2025-11-02 10:24:53
9643,KZB4RH,277,69,27D,CONFIRMADO,2025-11-08 04:24:53
9644,TKT3V6,68,69,23D,CONFIRMADO,2025-10-25 15:24:53
9645,DP70EK,308,69,11F,CONFIRMADO,2025-11-11 12:24:53
9646,C7QRHL,337,69,6D,EMITIDO,2025-11-13 21:24:53
9647,ZXVB18,189,69,6B,EMITIDO,2025-10-15 21:24:53
9648,S8GJ6Y,182,69,9C,EMITIDO,2025-11-13 19:24:53
9649,WJWXXF,400,70,12D,CONFIRMADO,2025-11-01 01:24:53
9650,194IWZ,301,70,20D,CANCELADO,2025-10-24 01:24:53
9651,6WXGYU,87,70,21A,EMITIDO,2025-11-07 22:24:53
9652,36CX2B,28,70,11B,CONFIRMADO,2025-10-27 04:24:53
9653,KU5ZL7,197,70,10E,EMITIDO,2025-11-04 11:24:53
9654,G4FOKA,352,70,4D,CANCELADO,2025-10-25 04:24:53
9655,EC356P,194,70,16C,EMITIDO,2025-11-06 20:24:53
9656,M82JZT,63,70,29A,CONFIRMADO,2025-11-14 05:24:53
9657,O1MZ2F,383,70,5A,EMITIDO,2025-10-26 04:24:53
9658,JOOHQE,104,70,2C,CONFIRMADO,2025-11-10 17:24:53
9659,5XCTKM,483,70,21D,CONFIRMADO,2025-10-20 15:24:53
9660,T40UBO,36,70,32B,EMITIDO,2025-10-20 17:24:53
9661,07FJSI,445,70,31F,CONFIRMADO,2025-11-03 09:24:53
9662,0R7814,419,70,25A,CONFIRMADO,2025-10-19 10:24:53
9663,1TVDJF,273,70,5F,CONFIRMADO,2025-10-30 07:24:53
9664,MVWKUH,254,70,17F,EMITIDO,2025-10-22 04:24:53
9665,L24DMV,112,70,9B,CONFIRMADO,2025-10-29 18:24:53
9666,66QQGC,361,70,25E,EMITIDO,2025-11-08 03:24:53
9667,WGL90X,482,70,15B,EMITIDO,2025-11-13 00:24:53
9668,N6RG58,165,70,21F,EMITIDO,2025-11-05 22:24:53
9669,DNJU0C,74,70,30F,EMITIDO,2025-11-03 15:24:53
9670,S98ZQK,76,70,2A,EMITIDO,2025-10-26 01:24:53
9671,AZO5US,141,70,17C,EMITIDO,2025-11-05 11:24:53
9672,YTVL3V,440,70,24D,EMITIDO,2025-11-05 17:24:53
9673,39XDJB,68,70,16E,CANCELADO,2025-10-21 13:24:53
9674,NGTB5O,137,70,14B,CONFIRMADO,2025-11-02 05:24:53
9675,QHMVPZ,453,70,16B,CONFIRMADO,2025-11-01 17:24:53
9676,E5Z4GC,412,70,9E,CONFIRMADO,2025-10-27 12:24:53
9677,BL4PXN,393,70,10F,CONFIRMADO,2025-11-06 18:24:53
9678,72VM55,347,70,7D,CONFIRMADO,2025-11-08 00:24:53
9679,FCELOI,49,70,8A,EMITIDO,2025-11-04 00:24:53
9680,FYI7V1,322,70,26F,CONFIRMADO,2025-11-03 13:24:53
9681,K3BLNM,496,70,26B,EMITIDO,2025-11-12 06:24:53
9682,4QSA63,454,70,24C,CONFIRMADO,2025-11-04 13:24:53
9683,KVXHN4,432,70,2B,EMITIDO,2025-11-12 21:24:53
9684,DMIKMV,389,70,9F,CONFIRMADO,2025-10-28 18:24:53
9685,6214MG,311,70,11C,CONFIRMADO,2025-10-29 09:24:53
9686,SH9R1C,367,70,19E,CONFIRMADO,2025-11-14 01:24:53
9687,L79IUM,248,70,1F,CONFIRMADO,2025-10-31 04:24:53
9688,J7KKSQ,149,70,27E,CONFIRMADO,2025-10-24 21:24:53
9689,6MO4UL,436,70,8E,CONFIRMADO,2025-11-01 07:24:53
9690,VDFU9L,442,70,4F,CONFIRMADO,2025-10-16 19:24:53
9691,WGNGCV,178,70,20E,CONFIRMADO,2025-10-15 18:24:53
9692,9QO1OD,324,70,27C,EMITIDO,2025-10-23 07:24:53
9693,S99E02,221,70,31A,EMITIDO,2025-10-26 19:24:53
9694,4HR0LG,198,70,10B,EMITIDO,2025-10-21 01:24:53
9695,E426M0,473,70,6A,CONFIRMADO,2025-11-04 23:24:53
9696,RVZI2X,142,70,3D,CONFIRMADO,2025-10-24 04:24:53
9697,IDLL14,251,70,20B,CONFIRMADO,2025-11-02 15:24:53
9698,K5ZOY0,215,70,2D,EMITIDO,2025-10-16 02:24:53
9699,9YQP1P,429,70,29B,CONFIRMADO,2025-10-27 17:24:53
9700,J7ASFR,224,70,31E,CONFIRMADO,2025-11-01 08:24:53
9701,JXUC49,235,70,17A,CONFIRMADO,2025-10-17 18:24:53
9702,UNSDBW,368,70,26A,CONFIRMADO,2025-10-28 14:24:53
9703,ZDS1N4,399,70,32F,CONFIRMADO,2025-10-24 11:24:53
9704,Q2ALDF,441,70,29C,CONFIRMADO,2025-10-27 09:24:53
9705,55BMCZ,269,70,29F,CONFIRMADO,2025-10-31 16:24:53
9706,FMYOYS,182,70,28E,CANCELADO,2025-11-04 15:24:53
9707,BL2VEP,214,70,23F,CONFIRMADO,2025-11-12 19:24:53
9708,EO83T0,168,70,25D,CONFIRMADO,2025-10-23 11:24:53
9709,58LDKN,382,70,12C,CONFIRMADO,2025-10-16 22:24:53
9710,K7Q4F5,44,70,5D,CONFIRMADO,2025-10-17 22:24:53
9711,4DMTWI,293,70,32D,EMITIDO,2025-10-29 12:24:53
9712,87LAR3,318,70,14E,EMITIDO,2025-10-27 08:24:53
9713,61VWQC,107,70,20F,CONFIRMADO,2025-10-22 07:24:53
9714,GSW2X3,70,70,13A,EMITIDO,2025-10-25 23:24:53
9715,4VMGSX,471,70,13B,EMITIDO,2025-10-27 22:24:53
9716,DJK0GW,247,70,29E,EMITIDO,2025-11-04 22:24:53
9717,V9WKJU,113,70,31B,CONFIRMADO,2025-10-23 05:24:53
9718,80NWI8,403,70,32E,CONFIRMADO,2025-10-18 21:24:53
9719,QMPGR1,336,70,7B,CONFIRMADO,2025-10-16 00:24:53
9720,WFMFVN,123,70,25B,CONFIRMADO,2025-10-26 22:24:53
9721,DPIK96,257,70,18D,CONFIRMADO,2025-10-17 15:24:53
9722,SCNJ4Z,246,70,16F,EMITIDO,2025-11-08 13:24:53
9723,5IR7NR,133,70,6E,CONFIRMADO,2025-10-16 16:24:53
9724,DCV5Z2,199,70,18A,EMITIDO,2025-11-06 04:24:53
9725,JKHLJ4,223,70,7E,CONFIRMADO,2025-10-16 08:24:53
9726,91F8ED,41,70,30B,CONFIRMADO,2025-10-16 22:24:53
9727,TFYZ8I,331,70,25C,CONFIRMADO,2025-11-05 06:24:53
9728,SZGQOK,92,70,14C,EMITIDO,2025-11-07 20:24:53
9729,IL8ZEP,153,70,7F,CONFIRMADO,2025-11-03 12:24:53
9730,RJETB3,312,70,31D,CONFIRMADO,2025-10-27 10:24:53
9731,A9ER0E,344,70,30D,EMITIDO,2025-10-29 04:24:53
9732,RXUFYD,446,70,11E,CONFIRMADO,2025-10-28 01:24:53
9733,FFKSZD,35,70,15D,EMITIDO,2025-11-01 09:24:53
9734,702IDL,101,70,30E,EMITIDO,2025-10-17 03:24:53
9735,W6WQ22,369,70,3C,EMITIDO,2025-11-04 21:24:53
9736,PIO9ZH,334,70,9D,CONFIRMADO,2025-11-13 23:24:53
9737,M6U12T,172,70,1E,EMITIDO,2025-10-18 12:24:53
9738,K5P33B,181,70,6C,CONFIRMADO,2025-10-27 07:24:53
9739,JR7V0E,292,70,4A,CONFIRMADO,2025-11-07 20:24:53
9740,UPDYBP,366,70,22C,CONFIRMADO,2025-10-25 15:24:53
9741,2X2677,457,70,19F,EMITIDO,2025-11-09 12:24:53
9742,FYYOQF,204,70,12A,EMITIDO,2025-10-29 08:24:53
9743,QAE810,449,70,22B,EMITIDO,2025-10-15 14:24:53
9744,0NZ58S,21,70,17D,CANCELADO,2025-11-13 19:24:53
9745,9VJUQJ,175,70,11F,CONFIRMADO,2025-10-27 09:24:53
9746,RC2S5I,289,70,22A,CONFIRMADO,2025-11-10 00:24:53
9747,AABI49,48,70,13C,CONFIRMADO,2025-11-14 04:24:53
9748,Z1JSXS,103,70,29D,CONFIRMADO,2025-10-26 16:24:53
9749,6CKXKS,30,70,22D,EMITIDO,2025-10-29 00:24:53
9750,JH91X1,24,70,12B,CANCELADO,2025-10-27 11:24:53
9751,BLMR79,180,70,1B,EMITIDO,2025-11-07 20:24:53
9752,XLXH9Y,461,70,31C,EMITIDO,2025-11-02 21:24:53
9753,VD2WXL,148,70,5C,CONFIRMADO,2025-11-03 10:24:53
9754,PTBKG3,177,70,24E,CONFIRMADO,2025-11-13 17:24:53
9755,EKMNH4,236,70,15C,EMITIDO,2025-10-25 08:24:53
9756,0GFG06,478,70,21B,EMITIDO,2025-10-23 14:24:53
9757,2VDH0T,377,70,28A,EMITIDO,2025-11-08 05:24:53
9758,4ZL2YJ,326,70,2E,CONFIRMADO,2025-11-03 19:24:53
9759,SIO11D,332,70,14D,CONFIRMADO,2025-11-02 04:24:53
9760,BCX1OA,98,70,14A,CONFIRMADO,2025-11-03 03:24:53
9761,FPL2GN,244,70,28C,CONFIRMADO,2025-11-06 10:24:53
9762,88TP7O,345,70,22E,CANCELADO,2025-11-11 16:24:53
9763,QDV7V0,425,70,8D,CONFIRMADO,2025-10-18 11:24:53
9764,2BST7U,202,70,15E,CONFIRMADO,2025-10-31 17:24:53
9765,6DDMOH,388,70,8F,EMITIDO,2025-10-19 21:24:53
9766,HCFD12,191,70,14F,EMITIDO,2025-11-02 19:24:53
9767,WLPDCB,409,70,7A,CONFIRMADO,2025-10-29 21:24:53
9768,E39HO2,337,70,23A,CONFIRMADO,2025-10-19 21:24:53
9769,68U8YJ,6,70,17B,CONFIRMADO,2025-11-04 18:24:53
9770,EAHTP7,325,70,32C,CONFIRMADO,2025-11-07 01:24:53
9771,5I57RD,239,70,15A,EMITIDO,2025-10-23 13:24:53
9772,HHHCRN,448,70,19A,CONFIRMADO,2025-10-21 17:24:53
9773,ANMACF,294,70,25F,EMITIDO,2025-11-06 20:24:53
9774,D6EKPA,122,70,1A,EMITIDO,2025-11-12 01:24:53
9775,QMYAKT,9,70,9A,CONFIRMADO,2025-10-27 07:24:53
9776,Q2E179,271,70,5E,CONFIRMADO,2025-10-25 08:24:53
9777,4GMLOM,56,70,6B,CONFIRMADO,2025-10-16 03:24:53
9778,3QKPHN,346,70,3A,CONFIRMADO,2025-10-27 07:24:53
9779,N1MKBA,85,70,26E,CONFIRMADO,2025-10-25 05:24:53
9780,MMB162,462,70,26C,CONFIRMADO,2025-11-08 00:24:53
9781,1WMX0K,188,70,23E,CONFIRMADO,2025-10-29 23:24:53
9782,C1ZEBP,53,70,11A,EMITIDO,2025-10-29 23:24:53
9783,Y5PU4M,474,71,20B,EMITIDO,2025-11-10 03:24:53
9784,DBXCP9,337,71,26E,EMITIDO,2025-10-30 01:24:53
9785,JGJZ4U,384,71,9F,EMITIDO,2025-11-04 09:24:53
9786,RLFGAR,30,71,10D,CONFIRMADO,2025-11-05 04:24:53
9787,N52GO0,363,71,14B,EMITIDO,2025-10-26 11:24:53
9788,L5D0EA,154,71,16F,CONFIRMADO,2025-10-29 19:24:53
9789,OTWA24,91,71,13A,EMITIDO,2025-10-29 15:24:53
9790,ABJU42,101,71,27A,CONFIRMADO,2025-11-11 23:24:53
9791,MMMJXR,205,71,6B,CONFIRMADO,2025-10-26 18:24:53
9792,VQV4YG,419,71,16A,CANCELADO,2025-11-13 00:24:53
9793,0QQFEY,263,71,25C,EMITIDO,2025-10-26 06:24:53
9794,KKDZWZ,118,71,23B,CONFIRMADO,2025-11-07 10:24:53
9795,V09XF4,204,71,13E,CONFIRMADO,2025-10-25 05:24:53
9796,ORG4PI,333,71,6E,CONFIRMADO,2025-10-30 13:24:53
9797,6M5YYL,459,71,25E,CONFIRMADO,2025-11-08 09:24:53
9798,S63K4R,12,71,27C,EMITIDO,2025-10-18 06:24:53
9799,7ACPKF,164,71,4A,CANCELADO,2025-11-13 16:24:53
9800,X1HDHV,228,71,24A,CONFIRMADO,2025-10-20 21:24:53
9801,02ZXRN,457,71,12A,CONFIRMADO,2025-11-01 03:24:53
9802,39FWWG,487,71,1E,CONFIRMADO,2025-11-03 16:24:53
9803,X5SJXM,126,71,2C,CONFIRMADO,2025-10-17 15:24:53
9804,M7RMPE,75,71,26C,CONFIRMADO,2025-10-31 05:24:53
9805,NM0ICT,376,71,2A,CONFIRMADO,2025-11-10 13:24:53
9806,5PYT9P,44,71,19D,CONFIRMADO,2025-11-02 02:24:53
9807,R07DEA,156,71,1A,CONFIRMADO,2025-11-12 07:24:53
9808,MYLRHT,253,71,4B,CANCELADO,2025-10-29 10:24:53
9809,XOIGHB,303,71,1F,CONFIRMADO,2025-10-21 13:24:53
9810,R21TJM,454,71,4F,CANCELADO,2025-11-05 22:24:53
9811,B6NB9U,299,71,2D,EMITIDO,2025-10-15 21:24:53
9812,KTWLA4,374,71,4D,CONFIRMADO,2025-11-05 03:24:53
9813,04IGON,87,71,9D,EMITIDO,2025-11-08 21:24:53
9814,GT79YD,340,71,22D,CONFIRMADO,2025-11-11 05:24:53
9815,DGJKCJ,442,71,28B,CONFIRMADO,2025-10-30 11:24:53
9816,6B2UM3,206,71,22E,CONFIRMADO,2025-10-21 18:24:53
9817,69NHZ6,8,71,19B,EMITIDO,2025-10-23 06:24:53
9818,H3CA7J,76,71,28A,EMITIDO,2025-11-09 21:24:53
9819,HEJIGD,325,71,15F,CANCELADO,2025-10-19 08:24:53
9820,B5AJF1,499,71,27D,CONFIRMADO,2025-11-02 14:24:53
9821,INZ252,150,71,8F,EMITIDO,2025-11-09 19:24:53
9822,5EP17R,84,71,16D,CONFIRMADO,2025-10-22 16:24:53
9823,XGQXSG,472,71,3E,CONFIRMADO,2025-11-06 16:24:53
9824,1Q77TG,444,71,17E,EMITIDO,2025-11-12 21:24:53
9825,8OW6EE,361,71,3B,CONFIRMADO,2025-10-17 06:24:53
9826,7LC5H4,14,71,23C,CONFIRMADO,2025-10-26 05:24:53
9827,LGA7GW,467,71,7B,CONFIRMADO,2025-11-03 01:24:53
9828,XM8CL6,139,71,15E,CONFIRMADO,2025-11-04 22:24:53
9829,3USIB3,145,71,8B,EMITIDO,2025-11-10 04:24:53
9830,CIM8DM,387,71,15C,CONFIRMADO,2025-11-02 19:24:53
9831,L2NQKT,397,71,9A,EMITIDO,2025-10-27 15:24:53
9832,MVS85P,431,71,17C,CONFIRMADO,2025-11-13 10:24:53
9833,GGITTX,98,71,4E,EMITIDO,2025-10-29 22:24:53
9834,6GMVO9,256,71,18F,CONFIRMADO,2025-10-17 15:24:53
9835,OHOZ3N,15,71,27F,CONFIRMADO,2025-10-20 21:24:53
9836,JSYCH8,182,71,18D,CONFIRMADO,2025-10-17 11:24:53
9837,566GQU,471,71,23F,EMITIDO,2025-11-07 22:24:53
9838,MGBT73,469,71,5B,EMITIDO,2025-11-09 23:24:53
9839,9HY1MD,192,71,20D,EMITIDO,2025-10-25 20:24:53
9840,BGJB9P,128,71,3A,CANCELADO,2025-10-17 23:24:53
9841,0HSSHP,439,71,17F,CONFIRMADO,2025-11-04 15:24:53
9842,KPCGWY,336,71,7F,CONFIRMADO,2025-11-11 21:24:53
9843,JYJXWD,21,71,10B,EMITIDO,2025-11-13 05:24:53
9844,GZKYJN,129,71,10F,CONFIRMADO,2025-10-27 14:24:53
9845,98F8ZX,441,71,28C,CONFIRMADO,2025-10-30 08:24:53
9846,TBXA7P,476,71,12B,CONFIRMADO,2025-10-30 11:24:53
9847,AIXXYU,123,71,21C,CONFIRMADO,2025-10-28 19:24:53
9848,GOUB70,311,71,11C,CONFIRMADO,2025-10-21 06:24:53
9849,CJJKD4,322,71,10C,CONFIRMADO,2025-11-02 09:24:53
9850,WXHV55,50,71,24F,CONFIRMADO,2025-10-22 08:24:53
9851,G5XAIR,246,71,21E,EMITIDO,2025-11-06 12:24:53
9852,6403KL,404,71,5A,CONFIRMADO,2025-10-25 04:24:53
9853,8E7MMZ,124,71,20E,EMITIDO,2025-10-20 20:24:53
9854,ZY58AX,323,71,12E,CONFIRMADO,2025-11-06 15:24:53
9855,VY1VTX,148,71,26F,EMITIDO,2025-10-16 06:24:53
9856,S4D3RS,229,71,4C,CONFIRMADO,2025-11-02 14:24:53
9857,2QSW67,138,71,1C,CANCELADO,2025-10-30 12:24:53
9858,0VS7SP,119,71,5E,CONFIRMADO,2025-10-21 17:24:53
9859,O8SKV6,187,71,16E,EMITIDO,2025-10-28 20:24:53
9860,6VIIGQ,401,71,14F,CONFIRMADO,2025-10-21 09:24:53
9861,LYWHTU,189,71,6C,CONFIRMADO,2025-11-05 14:24:53
9862,XCK1V0,34,71,21D,CONFIRMADO,2025-10-27 14:24:53
9863,EZY84N,481,71,9B,CONFIRMADO,2025-10-26 09:24:53
9864,0STMKS,488,71,16B,CONFIRMADO,2025-11-03 00:24:53
9865,QH3RPM,391,71,23A,CONFIRMADO,2025-11-12 08:24:53
9866,1KHHQK,58,71,8E,CANCELADO,2025-11-05 05:24:53
9867,VBL36O,272,71,5C,CONFIRMADO,2025-11-03 21:24:53
9868,H7MTZM,40,71,24D,CONFIRMADO,2025-10-31 23:24:53
9869,Q1W3DV,414,71,6F,CONFIRMADO,2025-11-06 02:24:53
9870,JPS8ZH,197,71,1D,EMITIDO,2025-11-04 18:24:53
9871,4Z3YRY,62,71,21B,CONFIRMADO,2025-11-10 09:24:53
9872,UYFSB6,77,71,11B,EMITIDO,2025-10-21 20:24:53
9873,0AKCTW,199,71,5D,EMITIDO,2025-10-21 12:24:53
9874,AMR62E,341,71,12C,EMITIDO,2025-11-13 19:24:53
9875,MQDOZQ,424,71,19C,CONFIRMADO,2025-11-03 22:24:53
9876,VOW5SB,306,71,18B,CANCELADO,2025-10-19 03:24:53
9877,095ODC,338,71,2F,CONFIRMADO,2025-10-28 09:24:53
9878,5MK7VT,300,71,25D,EMITIDO,2025-11-08 22:24:53
9879,PX14Z2,345,71,11E,EMITIDO,2025-11-09 21:24:53
9880,PUQEWI,465,71,20A,CONFIRMADO,2025-10-22 19:24:53
9881,AC7BES,245,71,14C,EMITIDO,2025-11-05 04:24:53
9882,4G7YX3,39,71,20C,CONFIRMADO,2025-11-06 23:24:53
9883,AL8GYN,418,71,19A,CONFIRMADO,2025-10-27 15:24:53
9884,G97V9L,332,71,18E,EMITIDO,2025-10-20 06:24:53
9885,EGSCJH,479,71,12D,CONFIRMADO,2025-11-02 02:24:53
9886,NSCNGO,324,71,7D,CONFIRMADO,2025-11-03 22:24:53
9887,IO58SK,398,71,3C,CONFIRMADO,2025-11-10 09:24:53
9888,89ISX1,212,71,13D,EMITIDO,2025-10-22 10:24:53
9889,GPTNHI,448,71,24B,CONFIRMADO,2025-10-18 21:24:53
9890,61DC65,232,71,15B,CONFIRMADO,2025-11-04 05:24:53
9891,NU3ZL9,385,71,8C,CONFIRMADO,2025-10-15 11:24:53
9892,QN4JW7,392,71,24C,EMITIDO,2025-10-24 05:24:53
9893,LQB7Z0,364,71,3F,CONFIRMADO,2025-11-09 21:24:53
9894,QUACQ7,117,71,9C,CONFIRMADO,2025-10-15 15:24:53
9895,FKNFNL,262,71,25B,EMITIDO,2025-10-28 04:24:53
9896,8EL7LK,169,71,23D,CONFIRMADO,2025-10-21 01:24:53
9897,LC1QSU,209,71,27B,CONFIRMADO,2025-10-16 09:24:53
9898,ESHUI1,429,71,19E,CONFIRMADO,2025-11-11 20:24:53
9899,BPZ44Y,82,71,28E,CONFIRMADO,2025-10-30 16:24:53
9900,QDYRXX,370,71,10A,CONFIRMADO,2025-11-08 03:24:53
9901,AFIWCX,435,71,28D,CONFIRMADO,2025-10-17 03:24:53
9902,CE3NWJ,194,71,1B,CONFIRMADO,2025-11-08 23:24:53
9903,9KX4C9,171,71,13F,CONFIRMADO,2025-10-25 14:24:53
9904,2PT6E6,220,72,11D,EMITIDO,2025-10-22 13:24:53
9905,T8XRTH,18,72,7C,CONFIRMADO,2025-11-12 02:24:53
9906,RNOHSC,23,72,8D,CONFIRMADO,2025-10-30 19:24:53
9907,BQ74CB,480,72,7F,CONFIRMADO,2025-10-31 22:24:53
9908,FWEZYI,404,72,14A,CONFIRMADO,2025-10-22 18:24:53
9909,D68YK7,118,72,21E,CONFIRMADO,2025-11-13 20:24:53
9910,ZF37QC,432,72,25C,EMITIDO,2025-10-23 17:24:53
9911,93FWTT,372,72,24E,EMITIDO,2025-10-20 06:24:53
9912,HTOULW,270,72,26B,EMITIDO,2025-10-26 17:24:53
9913,95B8XU,499,72,24A,CONFIRMADO,2025-10-18 17:24:53
